,Experiment,Direction,Variables,# Objectives,Solution approach,Instance,# Variables,# Constraints,Objective value,Relative gap,Solve time (s),Error
2171,4,Min,Continuous,4,N-O-Imm-100,500-1000-5.lp,500,1000,19492730976112.298964,0,3456.41,
2172,4,Min,Continuous,4,N-O-Imm-10000,100-50.0-1.lp,100,50,1145679540031.979384,0.00130326197448008654,3600,
2173,4,Min,Continuous,4,N-O-Imm-10000,100-50.0-2.lp,100,50,1046630954115.788103,0.000648212069486591503,3600,
2174,4,Min,Continuous,4,N-O-Imm-10000,100-50.0-3.lp,100,50,295599624208.275267,0.0074740756666250542,3600,
2175,4,Min,Continuous,4,N-O-Imm-10000,100-50.0-4.lp,100,50,4851148423129.177958,0.00029698013012030535,3600,
2176,4,Min,Continuous,4,N-O-Imm-10000,100-50.0-5.lp,100,50,1282503761906.391924,2.90824135363617302e-08,3591.29,
2177,4,Min,Continuous,4,N-O-Imm-10000,100-100-1.lp,100,100,30149597186.918787,0.0001776568153451719,3600,
2178,4,Min,Continuous,4,N-O-Imm-10000,100-100-2.lp,100,100,121764781024.678269,1.1606853342260903e-07,3591.29,
2179,4,Min,Continuous,4,N-O-Imm-10000,100-100-3.lp,100,100,45004579974.684788,0.0006837788041167452,3600,
2180,4,Min,Continuous,4,N-O-Imm-10000,100-100-4.lp,100,100,102148358004.727864,0,3368.97,
2181,4,Min,Continuous,4,N-O-Imm-10000,100-100-5.lp,100,100,103256058839.067826,1.4339826006371769e-06,3600,
2182,4,Min,Continuous,4,N-O-Imm-10000,100-150.0-1.lp,100,150,9975567732.420971,2.41158677285638e-06,3600,
2183,4,Min,Continuous,4,N-O-Imm-10000,100-150.0-2.lp,100,150,17120294424.326633,0.0243944116612539,3600,
2184,4,Min,Continuous,4,N-O-Imm-10000,100-150.0-3.lp,100,150,36372337205.690437,6.354105775107471e-09,3591.29,
2185,4,Min,Continuous,4,N-O-Imm-10000,100-150.0-4.lp,100,150,13771518305.800489,2.48099965533018e-05,3600,
2186,4,Min,Continuous,4,N-O-Imm-10000,100-150.0-5.lp,100,150,23648925282.930306,3.838200273719141e-05,3600,
2187,4,Min,Continuous,4,N-O-Imm-10000,100-200-1.lp,100,200,7489510060.227093,3.74898495881396e-06,3600,
2188,4,Min,Continuous,4,N-O-Imm-10000,100-200-2.lp,100,200,4944466032.600984,0.00852888456753298,3600,
2189,4,Min,Continuous,4,N-O-Imm-10000,100-200-3.lp,100,200,15091528185.703835,1.656013793405822e-06,3600,
2190,4,Min,Continuous,4,N-O-Imm-10000,100-200-4.lp,100,200,6037683795.674754,4.58414557211253e-05,3600,
2191,4,Min,Continuous,4,N-O-Imm-10000,100-200-5.lp,100,200,5252949721.170233,0.000291867255495969,3600,
2192,4,Min,Continuous,4,N-O-Imm-10000,200-100.0-1.lp,200,100,328637354137009.998322,0.031602296430354711719,3600,
2193,4,Min,Continuous,4,N-O-Imm-10000,200-100.0-2.lp,200,100,18229189482207.552395,0.001829844055493712054,3600,
2194,4,Min,Continuous,4,N-O-Imm-10000,200-100.0-3.lp,200,100,52771310511527.024521,0.9987452206116893578,3600,
2195,4,Min,Continuous,4,N-O-Imm-10000,200-100.0-4.lp,200,100,18736779294412.402092,0.002253375096881232129,3600,
2196,4,Min,Continuous,4,N-O-Imm-10000,200-100.0-5.lp,200,100,85394977855660.197945,6.83367421278061099e-07,3591.28,
2197,4,Min,Continuous,4,N-O-Imm-10000,200-200-1.lp,200,200,1264252702331.700203,7.60561087420263315e-06,3600,
2198,4,Min,Continuous,4,N-O-Imm-10000,200-200-2.lp,200,200,1755966927483.374524,0,2408.05,
2199,4,Min,Continuous,4,N-O-Imm-10000,200-200-3.lp,200,200,646107275053.819875,0,2429.65,
2200,4,Min,Continuous,4,N-O-Imm-10000,200-200-4.lp,200,200,--,inf,3600,
2201,4,Min,Continuous,4,N-O-Imm-10000,200-200-5.lp,200,200,1162181597625.969249,1,3600,
2202,4,Min,Continuous,4,N-O-Imm-10000,200-300.0-1.lp,200,300,342755539709.59479,1,3600,
2203,4,Min,Continuous,4,N-O-Imm-10000,200-300.0-2.lp,200,300,368654694124.810622,0,949.58,
2204,4,Min,Continuous,4,N-O-Imm-10000,200-300.0-3.lp,200,300,200750435280.475149,0.0015040775861223627,3600,
2205,4,Min,Continuous,4,N-O-Imm-10000,200-300.0-4.lp,200,300,--,inf,3600,
2206,4,Min,Continuous,4,N-O-Imm-10000,200-300.0-5.lp,200,300,293998415573.321825,0.0056542390773389872,3600,
2207,4,Min,Continuous,4,N-O-Imm-10000,200-400-1.lp,200,400,218256737580.973071,0.00060838278317941467,3600,
2208,4,Min,Continuous,4,N-O-Imm-10000,200-400-2.lp,200,400,167172347946.630538,0.00041175382354081505,3600,
2209,4,Min,Continuous,4,N-O-Imm-10000,200-400-3.lp,200,400,158650758530.492802,0,3341.94,
2210,4,Min,Continuous,4,N-O-Imm-10000,200-400-4.lp,200,400,245814127454.2028,0,1731.04,
2211,4,Min,Continuous,4,N-O-Imm-10000,200-400-5.lp,200,400,187387056582.408326,5.6525241611359831e-07,3591.29,
2212,4,Min,Continuous,4,N-O-Imm-10000,300-150.0-1.lp,300,150,--,inf,3600,
2213,4,Min,Continuous,4,N-O-Imm-10000,300-150.0-2.lp,300,150,37077237745204.726341,0.5726317960430528948,3600,
2214,4,Min,Continuous,4,N-O-Imm-10000,300-150.0-3.lp,300,150,123671448588460.977203,6.9955632592166115802e-07,3591.29,
2215,4,Min,Continuous,4,N-O-Imm-10000,300-150.0-4.lp,300,150,360999770835472.883881,0.036425834247745745363,3600,
2216,4,Min,Continuous,4,N-O-Imm-10000,300-150.0-5.lp,300,150,204395701844355.319626,0.0018301715572452807394,3600,
2217,4,Min,Continuous,4,N-O-Imm-10000,300-300-1.lp,300,300,5724005955316.110058,1,3600,
2218,4,Min,Continuous,4,N-O-Imm-10000,300-300-2.lp,300,300,8708878172040.216078,1,3600,
2219,4,Min,Continuous,4,N-O-Imm-10000,300-300-3.lp,300,300,3852669139356.399412,0.00682171314267848397,3600,
2220,4,Min,Continuous,4,N-O-Imm-10000,300-300-4.lp,300,300,7351724027831.005604,0.0547700856552415647,3600,
2221,4,Min,Continuous,4,N-O-Imm-10000,300-300-5.lp,300,300,9241469562229.513238,0.142688703557765258,3600,
2222,4,Min,Continuous,4,N-O-Imm-10000,300-450.0-1.lp,300,450,1986380796430.363073,0.000155487709740397626,3600,
2223,4,Min,Continuous,4,N-O-Imm-10000,300-450.0-2.lp,300,450,2565528655956.35593,0.0548202870098000559,3600,
2224,4,Min,Continuous,4,N-O-Imm-10000,300-450.0-3.lp,300,450,--,inf,3600,
2225,4,Min,Continuous,4,N-O-Imm-10000,300-450.0-4.lp,300,450,1913042047147.172404,3.70435005081953868e-05,3600,
2226,4,Min,Continuous,4,N-O-Imm-10000,300-450.0-5.lp,300,450,2493052840635.798455,0.0543035543620085014,3600,
2227,4,Min,Continuous,4,N-O-Imm-10000,300-600-1.lp,300,600,1141874669403.876679,0.837380571731441978,3600,
2228,4,Min,Continuous,4,N-O-Imm-10000,300-600-2.lp,300,600,2212424805623.602045,0.282708718196344762,3600,
2229,4,Min,Continuous,4,N-O-Imm-10000,300-600-3.lp,300,600,1554577926856.697721,4.74495250514890883e-05,3600,
2230,4,Min,Continuous,4,N-O-Imm-10000,300-600-4.lp,300,600,1157982792283.322241,0.0467586645578936814,3600,
2231,4,Min,Continuous,4,N-O-Imm-10000,300-600-5.lp,300,600,1169173152998.188607,0.0102533330488898845,3600,
2232,4,Min,Continuous,4,N-O-Imm-10000,400-200.0-1.lp,400,200,180839846856177.798065,0.0038527900380087888596,3600,
2233,4,Min,Continuous,4,N-O-Imm-10000,400-200.0-2.lp,400,200,285044657936988.157288,0.11056000178859275177,3600,
2234,4,Min,Continuous,4,N-O-Imm-10000,400-200.0-3.lp,400,200,235889677319723.084335,0.0045753719313424313579,3600,
2235,4,Min,Continuous,4,N-O-Imm-10000,400-200.0-4.lp,400,200,273671499538805.591858,1,3600,
2236,4,Min,Continuous,4,N-O-Imm-10000,400-200.0-5.lp,400,200,397358505943927.157562,0.37131465398547076,3600,
2237,4,Min,Continuous,4,N-O-Imm-10000,400-400-1.lp,400,400,--,inf,3600,
2238,4,Min,Continuous,4,N-O-Imm-10000,400-400-2.lp,400,400,27634484348297.49309,1,3600,
2239,4,Min,Continuous,4,N-O-Imm-10000,400-400-3.lp,400,400,30224048678727.346748,0.08252341786658490394,3600,
2240,4,Min,Continuous,4,N-O-Imm-10000,400-400-4.lp,400,400,17942141965827.897444,0.1067009249929349845,3600,
2241,4,Min,Continuous,4,N-O-Imm-10000,400-400-5.lp,400,400,22763320023627.390318,1,3600,
2242,4,Min,Continuous,4,N-O-Imm-10000,400-600.0-1.lp,400,600,11406707644292.098158,1,3600,
2243,4,Min,Continuous,4,N-O-Imm-10000,400-600.0-2.lp,400,600,9406417125323.049136,0.121695417201507267,3600,
2244,4,Min,Continuous,4,N-O-Imm-10000,400-600.0-3.lp,400,600,8090585484112.510742,1,3600,
2245,4,Min,Continuous,4,N-O-Imm-10000,400-600.0-4.lp,400,600,6747526811286.122019,0.0265611926519151122,3600,
2246,4,Min,Continuous,4,N-O-Imm-10000,400-600.0-5.lp,400,600,9099772319291.723895,0.00101966404896507228,3600,
2247,4,Min,Continuous,4,N-O-Imm-10000,400-800-1.lp,400,800,5191675743447.848486,0.000223402493449291721,3600,
2248,4,Min,Continuous,4,N-O-Imm-10000,400-800-2.lp,400,800,4613643682864.412394,0.678014136059125345,3600,
2249,4,Min,Continuous,4,N-O-Imm-10000,400-800-3.lp,400,800,5143902241942.137413,0.016403804792983593,3600,
2250,4,Min,Continuous,4,N-O-Imm-10000,400-800-4.lp,400,800,3259713490706.009027,0.00154008148601023613,3600,
2251,4,Min,Continuous,4,N-O-Imm-10000,400-800-5.lp,400,800,4547961692675.566,0.000213963096373024362,3600,
2252,4,Min,Continuous,4,N-O-Imm-10000,500-250.0-1.lp,500,250,689405707994840.896545,1,3600,
2253,4,Min,Continuous,4,N-O-Imm-10000,500-250.0-2.lp,500,250,451927923722978.930878,0.0031290545120446737518,3600,
2254,4,Min,Continuous,4,N-O-Imm-10000,500-250.0-3.lp,500,250,352471949653361.928741,0.40029859132340727147,3600,
2255,4,Min,Continuous,4,N-O-Imm-10000,500-250.0-4.lp,500,250,1018396264454953.83075,0.0121208622203995517119,3600,
2256,4,Min,Continuous,4,N-O-Imm-10000,500-250.0-5.lp,500,250,733113959148312.084595,0.95295402650158617406,3600,
2257,4,Min,Continuous,4,N-O-Imm-10000,500-500-1.lp,500,500,99493153709340.453934,1,3600,
2258,4,Min,Continuous,4,N-O-Imm-10000,500-500-2.lp,500,500,45516159097699.400112,1,3600,
2259,4,Min,Continuous,4,N-O-Imm-10000,500-500-3.lp,500,500,90832471585679.106316,0.002243529027823095219,3600,
2260,4,Min,Continuous,4,N-O-Imm-10000,500-500-4.lp,500,500,65439271624538.312386,0.0007248394741364552889,3600,
2261,4,Min,Continuous,4,N-O-Imm-10000,500-500-5.lp,500,500,42884329113422.260544,0.00908325427123685872,3600,
2262,4,Min,Continuous,4,N-O-Imm-10000,500-750.0-1.lp,500,750,22633993466290.170135,0.00507005506160244867,3600,
2263,4,Min,Continuous,4,N-O-Imm-10000,500-750.0-2.lp,500,750,31456517162598.98966,0,3443.82,
2264,4,Min,Continuous,4,N-O-Imm-10000,500-750.0-3.lp,500,750,25793211174312.939754,0.07849981944280224628,3600,
2265,4,Min,Continuous,4,N-O-Imm-10000,500-750.0-4.lp,500,750,18214189711295.841484,0.8474326704030120547,3600,
2266,4,Min,Continuous,4,N-O-Imm-10000,500-750.0-5.lp,500,750,18358976843236.551264,1,3600,
2267,4,Min,Continuous,4,N-O-Imm-10000,500-1000-1.lp,500,1000,10885135155083.494925,1,3600,
2268,4,Min,Continuous,4,N-O-Imm-10000,500-1000-2.lp,500,1000,13135361646292.389321,0.002876659831123279334,3600,
2269,4,Min,Continuous,4,N-O-Imm-10000,500-1000-3.lp,500,1000,13199398991169.998546,1,3600,
2270,4,Min,Continuous,4,N-O-Imm-10000,500-1000-4.lp,500,1000,22959731687060.463421,0.7675062084279546938,3600,
2271,4,Min,Continuous,4,N-O-Imm-10000,500-1000-5.lp,500,1000,19650344145313.426006,0.01056056767311066156,3600,
2272,4,Min,Continuous,4,GRB Nonconvex,100-50.0-1.lp,100,50,1179722218050.492432,0.165,3600,
2273,4,Min,Continuous,4,GRB Nonconvex,100-50.0-2.lp,100,50,1257314929061.78833,0,0.877317,
2274,4,Min,Continuous,4,GRB Nonconvex,100-50.0-3.lp,100,50,295431387004.629395,0,228.41,
2275,4,Min,Continuous,4,GRB Nonconvex,100-50.0-4.lp,100,50,7861196473877.445312,0,1.54572,
2276,4,Min,Continuous,4,GRB Nonconvex,100-50.0-5.lp,100,50,1282505333921.085693,0,1163.01,
2277,4,Min,Continuous,4,GRB Nonconvex,100-100-1.lp,100,100,30144314472.499634,0.00294,3600,
2278,4,Min,Continuous,4,GRB Nonconvex,100-100-2.lp,100,100,121639514106.330292,0.0107,3600,
2279,4,Min,Continuous,4,GRB Nonconvex,100-100-3.lp,100,100,45003472902.777229,0.00354,3600,
2280,4,Min,Continuous,4,GRB Nonconvex,100-100-4.lp,100,100,102083440721.170959,0,171.754,
2281,4,Min,Continuous,4,GRB Nonconvex,100-100-5.lp,100,100,103255938057.863525,0,335.26,
2282,4,Min,Continuous,4,GRB Nonconvex,100-150.0-1.lp,100,150,9975544699.728697,0,333.306,
2283,4,Min,Continuous,4,GRB Nonconvex,100-150.0-2.lp,100,150,16989044967.980461,0,2280,
2284,4,Min,Continuous,4,GRB Nonconvex,100-150.0-3.lp,100,150,36364767712.679482,7.65e-12,1698.07,
2285,4,Min,Continuous,4,GRB Nonconvex,100-150.0-4.lp,100,150,13771503874.325775,0,1685.48,
2286,4,Min,Continuous,4,GRB Nonconvex,100-150.0-5.lp,100,150,23648263049.49474,0,1156.78,
2287,4,Min,Continuous,4,GRB Nonconvex,100-200-1.lp,100,200,7489486410.142088,0,580.105,
2288,4,Min,Continuous,4,GRB Nonconvex,100-200-2.lp,100,200,5156317618.083,0,3.01473,
2289,4,Min,Continuous,4,GRB Nonconvex,100-200-3.lp,100,200,15091500220.000528,0,1557.28,
2290,4,Min,Continuous,4,GRB Nonconvex,100-200-4.lp,100,200,6037438984.963729,0,793.536,
2291,4,Min,Continuous,4,GRB Nonconvex,100-200-5.lp,100,200,5263047273.648816,0,166.324,
2292,4,Min,Continuous,4,GRB Nonconvex,200-100.0-1.lp,200,100,326488104249172.8125,0,323.139,
2293,4,Min,Continuous,4,GRB Nonconvex,200-100.0-2.lp,200,100,18242107361631.59375,0.384,3600,
2294,4,Min,Continuous,4,GRB Nonconvex,200-100.0-3.lp,200,100,51930760021395.367188,0.0612,3600,
2295,4,Min,Continuous,4,GRB Nonconvex,200-100.0-4.lp,200,100,18731147318632.371094,0.00887,3600,
2296,4,Min,Continuous,4,GRB Nonconvex,200-100.0-5.lp,200,100,88339658163797.171875,1,3600,
2297,4,Min,Continuous,4,GRB Nonconvex,200-200-1.lp,200,200,1264810353339.864258,0.651,3600,
2298,4,Min,Continuous,4,GRB Nonconvex,200-200-2.lp,200,200,1762246506744.217529,1,3600,
2299,4,Min,Continuous,4,GRB Nonconvex,200-200-3.lp,200,200,651209548121.859009,0,802.533,
2300,4,Min,Continuous,4,GRB Nonconvex,200-200-4.lp,200,200,1872275011658.126221,0.978,3600,
2301,4,Min,Continuous,4,GRB Nonconvex,200-200-5.lp,200,200,1094960172760.600952,1,3600,
2302,4,Min,Continuous,4,GRB Nonconvex,200-300.0-1.lp,200,300,353697477793.168945,1,3600,
2303,4,Min,Continuous,4,GRB Nonconvex,200-300.0-2.lp,200,300,368864652184.397644,0.229,3600,
2304,4,Min,Continuous,4,GRB Nonconvex,200-300.0-3.lp,200,300,200809709958.514771,0.115,3600,
2305,4,Min,Continuous,4,GRB Nonconvex,200-300.0-4.lp,200,300,434136619141.044983,0.188,3600,
2306,4,Min,Continuous,4,GRB Nonconvex,200-300.0-5.lp,200,300,295752242468.562988,1,3600,
2307,4,Min,Continuous,4,GRB Nonconvex,200-400-1.lp,200,400,218294447600.860138,1,3600,
2308,4,Min,Continuous,4,GRB Nonconvex,200-400-2.lp,200,400,168369200724.991943,0.917,3600,
2309,4,Min,Continuous,4,GRB Nonconvex,200-400-3.lp,200,400,158998912540.593964,1,3600,
2310,4,Min,Continuous,4,GRB Nonconvex,200-400-4.lp,200,400,245795073751.095612,1.81e-07,3600,
2311,4,Min,Continuous,4,GRB Nonconvex,200-400-5.lp,200,400,191334891333.707245,0.991,3600,
2312,4,Min,Continuous,4,GRB Nonconvex,300-150.0-1.lp,300,150,121415033426815.015625,1,3600,
2313,4,Min,Continuous,4,GRB Nonconvex,300-150.0-2.lp,300,150,52507808158940.539062,0,3.40259,
2314,4,Min,Continuous,4,GRB Nonconvex,300-150.0-3.lp,300,150,125050502336339,0,7.30716,
2315,4,Min,Continuous,4,GRB Nonconvex,300-150.0-4.lp,300,150,349771943492106.3125,0,186.607,
2316,4,Min,Continuous,4,GRB Nonconvex,300-150.0-5.lp,300,150,206638339889185.40625,0.998,3600,
2317,4,Min,Continuous,4,GRB Nonconvex,300-300-1.lp,300,300,5651061697343.785156,0.994,3600,
2318,4,Min,Continuous,4,GRB Nonconvex,300-300-2.lp,300,300,8362441315147.192383,1,3600,
2319,4,Min,Continuous,4,GRB Nonconvex,300-300-3.lp,300,300,4245149492124.900879,1,3600,
2320,4,Min,Continuous,4,GRB Nonconvex,300-300-4.lp,300,300,7392775185368.636719,1,3600,
2321,4,Min,Continuous,4,GRB Nonconvex,300-300-5.lp,300,300,9347517920252.527344,1,3600,
2322,4,Min,Continuous,4,GRB Nonconvex,300-450.0-1.lp,300,450,1993644177148.431396,1,3600,
2323,4,Min,Continuous,4,GRB Nonconvex,300-450.0-2.lp,300,450,2559875311073.235352,1,3600,
2324,4,Min,Continuous,4,GRB Nonconvex,300-450.0-3.lp,300,450,1987294255787.249268,1,3600,
2325,4,Min,Continuous,4,GRB Nonconvex,300-450.0-4.lp,300,450,1925531640922.70166,0.996,3600,
2326,4,Min,Continuous,4,GRB Nonconvex,300-450.0-5.lp,300,450,2489413820540.510742,1,3600,
2327,4,Min,Continuous,4,GRB Nonconvex,300-600-1.lp,300,600,1141594452302.065186,0.999,3600,
2328,4,Min,Continuous,4,GRB Nonconvex,300-600-2.lp,300,600,2205203394025.460449,1,3600,
2329,4,Min,Continuous,4,GRB Nonconvex,300-600-3.lp,300,600,1677356189371.749023,1,3600,
2330,4,Min,Continuous,4,GRB Nonconvex,300-600-4.lp,300,600,1143691522394.247559,1,3600,
2331,4,Min,Continuous,4,GRB Nonconvex,300-600-5.lp,300,600,1179411154654.138672,1,3600,
2332,4,Min,Continuous,4,GRB Nonconvex,400-200.0-1.lp,400,200,196050424316734.375,1,3600,
2333,4,Min,Continuous,4,GRB Nonconvex,400-200.0-2.lp,400,200,284868892295979.1875,0,601.095,
2334,4,Min,Continuous,4,GRB Nonconvex,400-200.0-3.lp,400,200,235537392511441.53125,0,2395.02,
2335,4,Min,Continuous,4,GRB Nonconvex,400-200.0-4.lp,400,200,309976394931109.1875,0,422.189,
2336,4,Min,Continuous,4,GRB Nonconvex,400-200.0-5.lp,400,200,393280321312078.875,0.139,3600,
2337,4,Min,Continuous,4,GRB Nonconvex,400-400-1.lp,400,400,27251898040750.773438,1,3600,
2338,4,Min,Continuous,4,GRB Nonconvex,400-400-2.lp,400,400,26975837836332.777344,1,3600,
2339,4,Min,Continuous,4,GRB Nonconvex,400-400-3.lp,400,400,30164103174574.402344,0.992,3600,
2340,4,Min,Continuous,4,GRB Nonconvex,400-400-4.lp,400,400,17689664842534.183594,1,3600,
2341,4,Min,Continuous,4,GRB Nonconvex,400-400-5.lp,400,400,20357099359525.964844,1,3600,
2342,4,Min,Continuous,4,GRB Nonconvex,400-600.0-1.lp,400,600,10558863113145.011719,1,3600,
2343,4,Min,Continuous,4,GRB Nonconvex,400-600.0-2.lp,400,600,9251820098595.884766,1,3600,
2344,4,Min,Continuous,4,GRB Nonconvex,400-600.0-3.lp,400,600,8074886232251.392578,1,3600,
2345,4,Min,Continuous,4,GRB Nonconvex,400-600.0-4.lp,400,600,6574501624072.776367,1,3600,
2346,4,Min,Continuous,4,GRB Nonconvex,400-600.0-5.lp,400,600,9091667959891.4375,1,3600,
2347,4,Min,Continuous,4,GRB Nonconvex,400-800-1.lp,400,800,5379353404516.566406,1,3600,
2348,4,Min,Continuous,4,GRB Nonconvex,400-800-2.lp,400,800,4515986038255.818359,1,3600,
2349,4,Min,Continuous,4,GRB Nonconvex,400-800-3.lp,400,800,5144036854940.915039,1,3600,
2350,4,Min,Continuous,4,GRB Nonconvex,400-800-4.lp,400,800,3281893500607.499512,1,3600,
2351,4,Min,Continuous,4,GRB Nonconvex,400-800-5.lp,400,800,4595676510586.871094,1,3600,
2352,4,Min,Continuous,4,GRB Nonconvex,500-250.0-1.lp,500,250,679760992584371,0,3028.2,
2353,4,Min,Continuous,4,GRB Nonconvex,500-250.0-2.lp,500,250,454527356334350.4375,1,3600,
2354,4,Min,Continuous,4,GRB Nonconvex,500-250.0-3.lp,500,250,350979777589183.1875,1,3600,
2355,4,Min,Continuous,4,GRB Nonconvex,500-250.0-4.lp,500,250,1021452740812559.125,1,3600,
2356,4,Min,Continuous,4,GRB Nonconvex,500-250.0-5.lp,500,250,730259142137190.5,1,3600,
2357,4,Min,Continuous,4,GRB Nonconvex,500-500-1.lp,500,500,98109334560122.390625,0.984,3600,
2358,4,Min,Continuous,4,GRB Nonconvex,500-500-2.lp,500,500,43465776620468.75,1,3600,
2359,4,Min,Continuous,4,GRB Nonconvex,500-500-3.lp,500,500,92604320407872.125,1,3600,
2360,4,Min,Continuous,4,GRB Nonconvex,500-500-4.lp,500,500,66669371353234.75,1,3600,
2361,4,Min,Continuous,4,GRB Nonconvex,500-500-5.lp,500,500,43553684656757.796875,1,3600,
2362,4,Min,Continuous,4,GRB Nonconvex,500-750.0-1.lp,500,750,28461150037540.714844,0,27.2665,
2363,4,Min,Continuous,4,GRB Nonconvex,500-750.0-2.lp,500,750,32166272121792.019531,1,3600,
2364,4,Min,Continuous,4,GRB Nonconvex,500-750.0-3.lp,500,750,25787768458307.53125,1,3600,
2365,4,Min,Continuous,4,GRB Nonconvex,500-750.0-4.lp,500,750,24092217017727.71875,1,3600,
2366,4,Min,Continuous,4,GRB Nonconvex,500-750.0-5.lp,500,750,16843542624109.767578,1,3600,
2367,4,Min,Continuous,4,GRB Nonconvex,500-1000-1.lp,500,1000,10816588866309.357422,1,3600,
2368,4,Min,Continuous,4,GRB Nonconvex,500-1000-2.lp,500,1000,13163081189786.380859,1,3600,
2369,4,Min,Continuous,4,GRB Nonconvex,500-1000-3.lp,500,1000,12155557773161.392578,1,3600,
2370,4,Min,Continuous,4,GRB Nonconvex,500-1000-4.lp,500,1000,21974529603192.695312,1,3600,
2371,4,Min,Continuous,4,GRB Nonconvex,500-1000-5.lp,500,1000,20758892470845.738281,1,3600,
2372,1,Max,Binary,2,N-B,100-50.0-1.lp,100,50,27756,0,7.83,
2373,1,Max,Binary,2,N-B,100-50.0-2.lp,100,50,39468,0,8.49,
2374,1,Max,Binary,2,N-B,100-50.0-3.lp,100,50,22195,0,5.8,
2375,1,Max,Binary,2,N-B,100-50.0-4.lp,100,50,35502,0,6.98,
2376,1,Max,Binary,2,N-B,100-50.0-5.lp,100,50,17205,0,7.87,
2377,1,Max,Binary,2,N-B,100-100-1.lp,100,100,20776,0,14.45,
2378,1,Max,Binary,2,N-B,100-100-2.lp,100,100,16781,0,3.27,
2379,1,Max,Binary,2,N-B,100-100-3.lp,100,100,17010,0,6.72,
2380,1,Max,Binary,2,N-B,100-100-4.lp,100,100,22990,0,12,
2381,1,Max,Binary,2,N-B,100-100-5.lp,100,100,15714,0,6.42,
2382,1,Max,Binary,2,N-B,100-150.0-1.lp,100,150,17199,0,8.62,
2383,1,Max,Binary,2,N-B,100-150.0-2.lp,100,150,12996,0,14.44,
2384,1,Max,Binary,2,N-B,100-150.0-3.lp,100,150,20475,0,6.27,
2385,1,Max,Binary,2,N-B,100-150.0-4.lp,100,150,13485,0,10.73,
2386,1,Max,Binary,2,N-B,100-150.0-5.lp,100,150,15360,0,17.53,
2387,1,Max,Binary,2,N-B,100-200-1.lp,100,200,15921,0,13.42,
2388,1,Max,Binary,2,N-B,100-200-2.lp,100,200,12150,0,16.38,
2389,1,Max,Binary,2,N-B,100-200-3.lp,100,200,17520,0,13.86,
2390,1,Max,Binary,2,N-B,100-200-4.lp,100,200,16289,0,14.86,
2391,1,Max,Binary,2,N-B,100-200-5.lp,100,200,9975,0,9.75,
2392,1,Max,Binary,2,N-B,200-100.0-1.lp,200,100,139728,0,63.17,
2393,1,Max,Binary,2,N-B,200-100.0-2.lp,200,100,70500,0,71.53,
2394,1,Max,Binary,2,N-B,200-100.0-3.lp,200,100,89646,0,57.01,
2395,1,Max,Binary,2,N-B,200-100.0-4.lp,200,100,147518,0,101.37,
2396,1,Max,Binary,2,N-B,200-100.0-5.lp,200,100,91800,0,26.19,
2397,1,Max,Binary,2,N-B,200-200-1.lp,200,200,63012,0,46.16,
2398,1,Max,Binary,2,N-B,200-200-2.lp,200,200,70771,0,109.52,
2399,1,Max,Binary,2,N-B,200-200-3.lp,200,200,70350,0,154.04,
2400,1,Max,Binary,2,N-B,200-200-4.lp,200,200,67851,0,93.24,
2401,1,Max,Binary,2,N-B,200-200-5.lp,200,200,91103,0,50.03,
2402,1,Max,Binary,2,N-B,200-300.0-1.lp,200,300,69866,0,309.3,
2403,1,Max,Binary,2,N-B,200-300.0-2.lp,200,300,66381,0,79.7,
2404,1,Max,Binary,2,N-B,200-300.0-3.lp,200,300,74685,0,203.5,
2405,1,Max,Binary,2,N-B,200-300.0-4.lp,200,300,59466,0,224.8,
2406,1,Max,Binary,2,N-B,200-300.0-5.lp,200,300,60573,0,67.86,
2407,1,Max,Binary,2,N-B,200-400-1.lp,200,400,65704,0,159.22,
2408,1,Max,Binary,2,N-B,200-400-2.lp,200,400,57424,0,1425.15,
2409,1,Max,Binary,2,N-B,200-400-3.lp,200,400,68625,0,1060.28,
2410,1,Max,Binary,2,N-B,200-400-4.lp,200,400,67032,0,63.2,
